z (m),u (m/s),V (1/s),T (K),rho (kg/m3),AR,H2,H,O,H2O,OH,O2,HO2,H2O2,CH2O,HCO,CO,CO2,N,NH,NO,N2,NO2,N2O,HNO,HONO,NO3,HNO3,NH2,NNH,NH3,HCN,CN,NCO,HOCN,HNCO,HNC,C2N2,NCN,CNO,HCNO,H2CN,H2CNH,H2CNO,H2CNNO,H2CNNO2,HMX,HMXR,HMXRO,HCOOH,HOCO,OCHO,ONNO2,ONTNTA,INT279a,INT249a,INT202a,INT101a,INT121a,INT121b,INT90a,INT62a,INT206e,INT132a,INT86a,INT86e,INT162b,INT132d,CH2NHCHO,CH2NCO,INT105a,INT75f,INT120b,INT295a,INT74a,INT92a,INT250a,INT220a,INT191d,INT117b,INT233a,INT232a,RDXRO,INT176,INT149,MNH
0.0001171875,3.60000385117,0.0,1766.45724104,0.18472202460961104,-2.80560760477e-20,0.0465362180431,0.0015498268568,4.17955305694e-05,0.229466135344,0.000787020937888,0.000210937618336,1.16694824782e-06,2.0125433922e-07,0.00570650404572,5.47676047215e-05,0.118274023818,0.0300443056419,3.53735843356e-07,1.85010631655e-05,0.170835828492,0.118309240681,0.000315016161719,0.0705338614669,0.00271589551276,3.51229473645e-06,2.20744274979e-10,7.15565979004e-07,0.000114929211525,2.39935073748e-07,0.00128631022749,0.157860507086,3.94542505321e-05,2.75493838758e-05,0.000169840913083,0.00661047574039,0.00486065099711,0.000900340883481,4.58521476813e-06,7.13965332196e-07,3.22694580942e-05,7.99419986494e-06,0.0116020237474,1.76606972073e-07,4.09717601749e-11,5.96821936384e-07,4.40130859879e-22,5.23124110673e-23,1.16061960727e-05,0.0210627338904,9.14352356462e-12,4.84705837848e-13,2.47586701558e-11,1.66919304612e-16,2.69333852141e-28,1.43989362181e-16,1.8414145751e-17,3.54847619191e-16,4.95711800724e-34,1.98329579534e-33,1.1382107603e-22,6.0718687465e-16,7.52242672501e-38,1.18972951481e-19,1.12227940885e-06,5.23545522599e-09,1.37069122935e-31,1.02246617795e-33,1.37211685871e-10,1.47411894741e-11,1.55514904466e-26,1.70185198717e-18,1.28499121747e-24,2.70016663883e-32,1.17740785903e-10,5.09736682467e-17,2.27400926745e-10,3.03392781715e-10,3.19891320372e-10,8.76621318401e-12,1.41107603995e-09,3.27260521206e-19,1.24257660736e-09,1.64611451615e-08,2.45953700438e-08,1.64026792579e-12
0.00011953125,3.63545441984,0.0,1781.3552711,0.18292073650056248,-2.80243772836e-20,0.0468898349375,0.00162120558369,4.52841850817e-05,0.229890762322,0.0008056597183,0.000212489190177,9.85139304686e-07,1.74505442571e-07,0.00530806430119,5.23134480999e-05,0.119076303775,0.0303104463323,3.98481166688e-07,2.00234244764e-05,0.170088428623,0.12026657096,0.000253826325329,0.0690586675545,0.00251838095767,2.90123856769e-06,1.56556517183e-10,5.72900530376e-07,0.00012392577103,2.59572727026e-07,0.00131971392479,0.15684354212,4.29869657684e-05,3.03693146243e-05,0.00016859311545,0.00674579839006,0.00500738160851,0.000926408318996,4.86918225804e-06,7.36371460657e-07,3.18395461905e-05,7.46437374763e-06,0.0112782334701,1.59697189242e-07,3.50730275781e-11,4.28023285502e-07,1.09164085098e-22,1.33036455482e-23,8.48884202046e-06,0.0210344963288,1.03528591666e-11,5.75292780937e-13,1.95192647949e-11,5.63002264789e-17,7.68202722334e-29,1.79240553471e-17,1.39511731651e-17,2.76732892764e-16,5.06211029408e-34,2.02126016087e-33,1.24658483905e-22,6.73061165907e-16,4.01136109321e-38,8.60830014986e-20,9.7320615522e-07,4.5556143735e-09,7.12874116261e-33,6.93748150143e-34,1.18648028864e-10,1.34309986065e-11,1.20626556514e-26,1.47595272347e-18,1.099716577e-24,5.67503785536e-33,8.71172651675e-11,3.68630315135e-17,1.74004777513e-10,2.27529028664e-10,2.51779849711e-10,6.83514822617e-12,1.40892763026e-09,2.75778222344e-19,9.07531093433e-10,1.20190430892e-08,1.79606061511e-08,1.17669530708e-12
0.000121875,3.67076970145,0.0,1796.18544397,0.1811609155781281,-2.79932529012e-20,0.0472413660401,0.00169258167944,4.89777518176e-05,0.23029643063,0.000828559591369,0.000214096109386,8.34083319916e-07,1.5143707632e-07,0.00493147082806,5.00005301796e-05,0.119869401409,0.0305806054896,4.47693087474e-07,2.16327402506e-05,0.169319479371,0.122234628224,0.000203954250542,0.0675816652345,0.00233024480575,2.4668923452e-06,1.10535014475e-10,4.56615223934e-07,0.000133386158905,2.80327878655e-07,0.00135346941207,0.155808102548,4.6759484004e-05,3.34423649682e-05,0.000167793103836,0.0068826946543,0.00515330429657,0.00095256671267,5.16173386182e-06,7.58249920458e-07,3.14100510701e-05,7.00869506032e-06,0.0109602689323,1.45010195545e-07,3.02713726349e-11,3.0436962258e-07,2.57740774597e-23,3.21911687279e-24,6.13982054342e-06,0.021006687576,1.19744531924e-11,6.95529537464e-13,1.53504912504e-11,1.81010490966e-17,2.081190534e-29,2.06119302231e-18,1.07026327883e-17,2.1849183124e-16,5.14432513643e-34,2.05007396437e-33,1.36162282307e-22,7.4380352132e-16,2.09448365705e-38,6.15347717385e-20,8.36596829715e-07,3.92923402666e-09,3.48434619441e-34,5.22674716173e-34,1.02801148937e-10,1.23134307208e-11,9.31382677614e-27,1.27453218842e-18,9.3642737004e-25,1.13170743688e-33,6.38688001866e-11,2.64289303486e-17,1.31546199904e-10,1.68655316858e-10,1.95674683425e-10,5.26301540828e-12,1.40683748683e-09,2.31587588036e-19,6.55466385982e-10,8.67898854645e-09,1.29749572442e-08,8.35191462985e-13
0.00012421875,3.70595886135,0.0,1810.95009838,0.1794407398651385,-2.79626749595e-20,0.047590872313,0.00176386276874,5.28725616526e-05,0.230683897476,0.000855413824517,0.000215760415908,7.08467125503e-07,1.3169450576e-07,0.00457599673786,4.77988617276e-05,0.120654025794,0.0308547063294,5.01689274237e-07,2.33334051768e-05,0.168530654889,0.124211983932,0.00016342520289,0.0661043473247,0.00215162969156,2.14945541914e-06,7.76745126479e-11,3.6225489836e-07,0.00014330753793,3.02202031286e-07,0.00138757500885,0.154754444004,5.07682186076e-05,3.67749305503e-05,0.000167444803919,0.00702119516231,0.00529834468048,0.000978756054927,5.46209857205e-06,7.79574207291e-07,3.09809613569e-05,6.61187845552e-06,0.0106480683186,1.32183660636e-07,2.63288689223e-11,2.14317210099e-07,5.73812216621e-24,7.34220013205e-25,4.38714819027e-06,0.0209792818565,1.41709325616e-11,8.58033912442e-13,1.20419731192e-11,5.49347868207e-18,5.3034349574e-30,2.18521662023e-19,8.21656387687e-18,1.72547842105e-16,5.20319700702e-34,2.06956638316e-33,1.48342016534e-22,8.19549048696e-16,1.06897313839e-38,4.34403860615e-20,7.12629464355e-07,3.35789754266e-09,1.60126923243e-35,3.95947842643e-34,8.92026874364e-11,1.13489177137e-11,7.15783731207e-27,1.09580395255e-18,7.93427289396e-25,2.12085374157e-34,4.63342883923e-11,1.87596542826e-17,9.81586537592e-11,1.23444883125e-10,1.5001604966e-10,3.9982008716e-12,1.40479958628e-09,1.93805725357e-19,4.67692524218e-10,6.19197662692e-09,9.26350148928e-09,5.85938113476e-13
0.0001265625,3.7410272655,0.0,1825.65035956,0.17775866167125567,-2.79326204873e-20,0.0479384484962,0.00183496738113,5.6963623532e-05,0.231053778014,0.000885908214877,0.000217483546553,6.03875348168e-07,1.1492388769e-07,0.00424093236882,4.56849423515e-05,0.12143086165,0.0311326507026,5.60802776828e-07,2.51299606108e-05,0.16772343789,0.126197222165,0.000130572556794,0.0646281935729,0.00198259929996,1.90936861587e-06,5.42356479029e-11,2.85998773918e-07,0.000153685046203,3.25192830783e-07,0.0014220312143,0.153682853876,5.50077358922e-05,4.03717685125e-05,0.000167544694946,0.0071613045064,0.00544242691682,0.00100491014382,5.76941580935e-06,8.00318437948e-07,3.05523231172e-05,6.26148562317e-06,0.0103416093545,1.20917286104e-07,2.30600998609e-11,1.49057225669e-07,1.06270541072e-24,1.39092845266e-25,3.09125020255e-06,0.0209522581858,1.7168149941e-11,1.08091038836e-12,9.42198603169e-12,1.39469203063e-18,1.12643899345e-30,1.62192832762e-20,6.29890199605e-18,1.35992666212e-16,5.23850341545e-34,2.0797023585e-33,1.61204948574e-22,9.00409835368e-16,5.31717567028e-39,3.02713998142e-20,6.01283507244e-07,2.84222673785e-09,4.93926130247e-37,2.99115247963e-34,7.74781200829e-11,1.05062412783e-11,5.47397678277e-27,9.37908912623e-19,6.68899903351e-25,3.29439023721e-35,3.31798113721e-11,1.31506562233e-17,7.21655575485e-11,8.90570763419e-11,1.13255043612e-10,2.99132627273e-12,1.40280890144e-09,1.61613570588e-19,3.29076284288e-10,4.35662138891e-09,6.52403730965e-09,4.05559348263e-13
0.00013125,3.81077295607,0.0,1854.85941574,0.17450527954775902,-2.78742439563e-20,0.0486255444438,0.00197588216913,6.5681481072e-05,0.231740022721,0.000956580799855,0.000221095237802,4.47182911943e-07,8.93241593103e-08,0.00363188240496,4.16799748493e-05,0.122957979116,0.0316977646054,6.94887286625e-07,2.90095145808e-05,0.166064035545,0.130172873866,8.37962298576e-05,0.0616940597918,0.00167427251312,1.58222060131e-06,2.72152400646e-11,1.78238519389e-07,0.000175703168913,3.74353802193e-07,0.00149174619317,0.151494728309,6.41242331716e-05,4.8337644399e-05,0.000169049102341,0.00744530523885,0.0057265394963,0.00105672969303,6.39990617768e-06,8.3986307429e-07,2.96996068531e-05,5.66837799327e-06,0.00974796914751,1.0236851024e-07,1.80776404028e-11,7.24697697183e-08,6.09606291305e-26,8.39395446079e-27,1.53202177822e-06,0.0208995010147,2.6825182641e-11,1.814532984e-12,5.80373067594e-12,1.45439084468e-19,8.24711951206e-32,4.13786880679e-22,3.73349615685e-18,8.5059400964e-17,5.24257989303e-34,2.07375481963e-33,1.88997747217e-22,1.07795183228e-15,1.28901011537e-39,1.43473111126e-20,4.16277666416e-07,1.97974694899e-09,5.28795057074e-39,1.71344974407e-34,5.86024765952e-11,9.10386219152e-12,3.20078889298e-27,6.87102252613e-19,4.75074919248e-25,1.33388879524e-36,1.70692834105e-11,6.49258858906e-18,3.88400750411e-11,4.62058992918e-11,6.41742372859e-11,1.66524523339e-12,1.39896962455e-09,1.12765927465e-19,1.62630104196e-10,2.15357603034e-09,3.23378338838e-09,1.94254517587e-13
0.0001359375,3.88003806717,0.0,1883.80527961,0.1713900710454167,-2.78177476319e-20,0.0493067470569,0.00211536086752,7.50809201381e-05,0.232361571963,0.00103785780821,0.000224940207462,3.37495342852e-07,7.15869967509e-08,0.00309487452518,3.78625095347e-05,0.124461961088,0.0322761879169,8.53027052182e-07,3.33119322643e-05,0.164346413002,0.134162605287,5.35036478948e-05,0.0587819645121,0.00140287555795,1.35588069355e-06,1.36664028762e-11,1.09473169829e-07,0.000199413395326,4.27753415014e-07,0.00156287791522,0.149241672089,7.40380800274e-05,5.73442209335e-05,0.000172122778124,0.00773496156967,0.00600533898097,0.00110750655336,7.04567493995e-06,8.7684815997e-07,2.88504430952e-05,5.17003755645e-06,0.00917728806004,8.75093113117e-08,1.44509410357e-11,3.39011615519e-08,3.00376795456e-27,4.32901699768e-28,7.26087735132e-07,0.020848090216,4.49767369144e-11,3.24859114769e-12,3.56055041322e-12,1.32232251487e-20,5.22261571045e-33,8.89917797879e-24,2.21028154016e-18,5.30265106735e-17,5.15640176133e-34,2.03254314461e-33,2.1951044688e-22,1.27671053448e-15,2.85479893065e-40,6.46661399779e-21,2.76055309925e-07,1.32049713508e-09,5.0655952131e-41,9.71244427068e-35,4.43233089798e-11,7.96534685668e-12,1.84618775307e-27,4.97447817593e-19,3.33032974773e-25,4.60133336246e-38,8.42895041345e-12,3.08254466253e-18,1.99268376166e-11,2.28857267237e-11,3.45943299778e-11,8.82333024193e-13,1.39527518801e-09,7.80872620944e-20,7.6861119344e-11,1.0185234259e-09,1.53539256285e-09,8.91938224971e-14
0.000140625,3.94877803703,0.0,1912.46952799,0.16840652823631297,-2.77630516457e-20,0.0499835634096,0.00225304649767,8.50748639193e-05,0.232920232051,0.00112741564839,0.000229008015853,2.60310636993e-07,5.9585987836e-08,0.00262431114331,3.41996842331e-05,0.125947846667,0.0328665595855,1.03776824358e-06,3.80595549777e-05,0.162577901314,0.138155936593,3.40869565418e-05,0.0559025619575,0.00116680101828,1.18494597938e-06,6.93383166417e-12,6.63146807533e-08,0.000224714209411,4.8514938963e-07,0.00163547283683,0.146928069277,8.46478147444e-05,6.73563404341e-05,0.000176562793747,0.00802942014036,0.00627758980461,0.00115659136037,7.69822111172e-06,9.1111197372e-07,2.80064143463e-05,4.73502803028e-06,0.00862996931049,7.5337609671e-08,1.17228443971e-11,1.52193544935e-08,1.29544051868e-28,1.95039011025e-29,3.28616136779e-07,0.0207979587527,7.91612047239e-11,6.079487999e-12,2.18178910428e-12,1.0506977482e-21,2.87602294478e-34,1.62434876598e-25,1.31048044539e-18,3.30397817724e-17,4.98803239347e-34,1.95957886822e-33,2.52646725343e-22,1.49649834962e-15,5.758909719e-41,2.77053980133e-21,1.7476030202e-07,8.40568346279e-10,6.25778670522e-43,5.45592516075e-35,3.34715172463e-11,7.01288851418e-12,1.05338923341e-27,3.56926382181e-19,2.31155027285e-25,1.38211892209e-39,3.98532855122e-12,1.40377479154e-18,9.73282214366e-12,1.08063252279e-11,1.77197117711e-11,4.44416483337e-13,1.39170953069e-09,5.38230545347e-20,3.46893899521e-11,4.60224412558e-10,6.97260689704e-10,3.92103283832e-14
0.0001453125,4.0169301612,0.0,1940.82774508,0.16554930588920355,-2.77100930541e-20,0.0506576274214,0.00238865979538,9.55603342041e-05,0.233417205291,0.00122317171474,0.000233279318368,2.05766432458e-07,5.15936866386e-08,0.00221452716115,3.06916521678e-05,0.127420563834,0.0334673534912,1.25162760948e-06,4.32675886726e-05,0.16076491596,0.142142775128,2.17624440278e-05,0.0530658982821,0.000963817843841,1.04768337152e-06,3.59188268724e-12,3.96499757088e-08,0.000251484362019,5.46204485255e-07,0.00170957719274,0.14455898212,9.58360897594e-05,7.83095993643e-05,0.000182134108962,0.00832750089797,0.00654204298325,0.00120332459816,8.34906610175e-06,9.42517611678e-07,2.71693031662e-05,4.34448290004e-06,0.00810640536106,6.51630916514e-08,9.61069786747e-12,6.54249067125e-09,4.9298771702e-30,7.74212469157e-31,1.41856417964e-07,0.0207490560746,1.42976783904e-10,1.16390345696e-11,1.34105385272e-12,7.31817967721e-23,1.3874309771e-35,2.53694262914e-27,7.81371940252e-19,2.06622638641e-17,4.74943288578e-34,1.85983070586e-33,2.88237805952e-22,1.73652813107e-15,1.05690422816e-41,1.1294399488e-21,1.05259949383e-07,5.08934750498e-10,9.20348408589e-44,3.04781035349e-35,2.52135343019e-11,6.19829477921e-12,5.97100936253e-28,2.54912884469e-19,1.59576344878e-25,3.66044568197e-41,1.80039183895e-12,6.11823550523e-19,4.52072684337e-12,4.85895915245e-12,8.61531957447e-12,2.12571547926e-13,1.38826150445e-09,3.70875186919e-20,1.49333635682e-11,1.98452190437e-10,3.02507335331e-10,1.64909536211e-14
0.00015,4.08442138774,0.0,1968.85209404,0.162813759125852,-2.76588178572e-20,0.051330598135,0.00252198258111,0.000106422031824,0.233853377419,0.00132330528235,0.000237726640798,1.67119641556e-07,4.62828924926e-08,0.00185985597956,2.73554180391e-05,0.128884850264,0.0340769312617,1.49700241393e-06,4.89421222904e-05,0.158913266398,0.146113479804,1.40147265431e-05,0.0502813241622,0.000791252707722,9.33026609079e-07,1.92171246455e-12,2.34179479294e-08,0.000279587497395,6.10488016357e-07,0.00178522645339,0.142140067343,0.000107475780821,9.0113619506e-05,0.000188590425623,0.00862774914021,0.00679746387298,0.00124706619671,8.99012784316e-06,9.70958019982e-07,2.63409531595e-05,3.98761281928e-06,0.0076068874538,5.65099797938e-08,7.93767527416e-12,2.68829396829e-09,1.67588932396e-31,2.74080025377e-32,5.83522952964e-08,0.0207013404036,2.59580884542e-10,2.23414248695e-11,8.32233785413e-13,4.49503946818e-24,5.93785996848e-37,3.43092079561e-29,4.71525106332e-19,1.30531898692e-17,4.45539063332e-34,1.73928815929e-33,3.26041362084e-22,1.99537964655e-15,1.76738435841e-42,4.39552315652e-22,6.01220935305e-08,2.92137131687e-10,3.9254869826e-44,1.70355285658e-35,1.89364330402e-11,5.49140446302e-12,3.38460783712e-28,1.82413410597e-19,1.10307546996e-25,8.71033978485e-43,7.75778997744e-13,2.54752546303e-19,1.99513448297e-12,2.07858238999e-12,3.97282351909e-12,9.64777302142e-14,1.38492313569e-09,2.57166355347e-20,6.1260524397e-12,8.15893995074e-11,1.25270628234e-10,6.63476330195e-15
0.0001546875,4.15117408459,0.0,1996.51327553,0.1601956425919449,-2.76091763091e-20,0.0520040784823,0.00265284429782,0.000117536280029,0.234229520753,0.00142625756525,0.000242315434867,1.39727572852e-07,4.26871678025e-08,0.00155471994854,2.42136049967e-05,0.130345154376,0.0346935905894,1.77608795735e-06,5.50789888601e-05,0.157028347342,0.150058922973,9.19358171189e-06,0.0475574256887,0.000646157266916,8.34892831911e-07,1.07531493399e-12,1.36732944822e-08,0.000308876301226,6.77480971127e-07,0.00186243650641,0.139677453203,0.000119435197826,0.000102656218427,0.000195690035724,0.00892849337105,0.00704266734727,0.00128722216815,9.61401300466e-06,9.96359327857e-07,2.55231677546e-05,3.65841260574e-06,0.00713155421438,4.90493043439e-08,6.59018867757e-12,1.05436242128e-09,5.40136673653e-33,9.16695346969e-34,2.28563906773e-08,0.0206547741754,4.64505378095e-10,4.2171444454e-11,5.2657681098e-13,2.5682220083e-25,2.40156943777e-38,4.11531392387e-31,2.9078676911e-19,8.41163126661e-18,4.12225807417e-34,1.60446145453e-33,3.65744306662e-22,2.27099680154e-15,2.70735175698e-43,1.64408126608e-22,3.24631740599e-08,1.58484666604e-10,1.74775163013e-44,9.6205689259e-36,1.41775009628e-11,4.87256037099e-12,1.93761468588e-28,1.32092643485e-19,7.71177418276e-26,1.9960852681e-44,3.18421063693e-13,1.01197060265e-19,8.36096423501e-13,8.45393546678e-13,1.73655621624e-12,4.1524497498e-14,1.38168845433e-09,1.81219139562e-20,2.39309848637e-12,3.19602421353e-11,4.94821017887e-11,2.55616366236e-15
0.000159375,4.21711022857,0.0,2023.78201425,0.15769092196984924,-2.75611204613e-20,0.0526795537515,0.0027811108782,0.000128775081328,0.234546433626,0.00153071734204,0.000247005358775,1.20371651994e-07,4.01390058571e-08,0.00129372277965,2.12873535894e-05,0.131805539663,0.0353156079637,2.09080121205e-06,6.16633822627e-05,0.155115243636,0.153970547737,6.22904240925e-06,0.0449019714339,0.000525457509817,7.49645969876e-07,6.38139624629e-13,7.89888069125e-09,0.000339196045303,7.46584344891e-07,0.00194119689916,0.137177598599,0.000131582449189,0.000115808185531,0.000203206948913,0.00922790557049,0.00727655168769,0.00132326674604,1.02142256217e-05,1.01868232891e-06,2.47176403832e-05,3.35356266785e-06,0.00668036876797,4.25518220579e-08,5.49243254509e-12,3.94306244507e-10,3.07894453892e-34,5.31689661392e-35,8.52101071517e-09,0.0206093216275,8.02442269266e-10,7.66817425842e-11,3.44425474612e-13,2.5806759897e-26,1.75980128143e-39,5.11508277616e-33,1.85789453566e-19,5.60589759771e-18,3.76663925593e-34,1.46187142409e-33,4.06968901325e-22,2.56071773241e-15,3.83688968705e-44,5.97508867736e-23,1.65214690558e-08,8.10182957416e-11,7.96177129083e-45,5.56662713371e-36,1.0581815032e-11,4.32816356997e-12,1.13600483312e-28,9.81563919423e-20,5.52972432845e-26,8.33080488111e-46,1.24377203321e-13,3.83112172071e-20,3.32572730724e-13,3.26759256366e-13,7.19262812939e-13,1.69427697291e-14,1.37855273952e-09,1.31589612292e-20,8.8980150243e-13,1.19231793992e-11,1.86357709734e-11,9.46372314446e-16
0.0001640625,4.28215440623,0.0,2050.63018144,0.15529566122732605,-2.75146030974e-20,0.0533583478969,0.00290667548569,0.000140010070018,0.234805032121,0.00163559801513,0.000251751714297,1.06807613021e-07,3.82013689048e-08,0.00107173071986,1.85924208267e-05,0.133269605925,0.0359412752029,2.44271363821e-06,6.86701604245e-05,0.153178776807,0.157840418623,4.43450429883e-06,0.0423218744674,0.000426081586143,6.74920567011e-07,4.07766970657e-13,4.51836550215e-09,0.000370387505777,8.17130759017e-07,0.0020214662502,0.134647149125,0.000143788984508,0.000129428335816,0.000210937924115,0.0095240610264,0.00749812698487,0.00135475916735,1.07852989253e-05,1.03792222551e-06,2.39259096574e-05,3.07115191914e-06,0.00625311586515,3.68554544936e-08,4.59141810127e-12,1.40508866793e-10,1.01623077262e-34,1.78141262545e-35,3.02272400592e-09,0.0205649477302,1.30957323048e-09,1.31448723249e-10,2.36910183697e-13,1.41360531623e-26,7.36725472153e-40,3.80682944551e-34,1.25094241067e-19,3.93031629901e-18,3.40418026545e-34,1.31758867611e-33,4.49281970902e-22,2.86133749194e-15,5.10057538627e-45,2.14068885528e-23,7.90352571609e-09,3.89217729483e-11,3.7740578108e-45,3.35810021681e-36,7.87511145772e-12,3.84812650417e-12,6.93980802704e-29,7.61520033363e-20,4.13789656119e-26,2.10958480096e-46,4.62044472298e-14,1.38130499245e-20,1.25541087726e-13,1.19999960796e-13,2.82253833361e-13,6.55256063629e-15,1.37551205401e-09,1.00168064887e-20,3.1482664296e-13,4.23528992541e-12,6.69050656512e-12,3.39992279319e-16
0.00016875,4.34623593521,0.0,2077.03163124,0.15300595961790722,-2.74695774428e-20,0.0540415952559,0.0030294509698,0.000151116191842,0.235006406383,0.00174001078394,0.000256506967151,9.74633891109e-08,3.66036907609e-08,0.000883935980185,1.61375723866e-05,0.134740433859,0.0365689296107,2.83299710811e-06,7.60647427737e-05,0.151223516125,0.161661263879,3.3732759508e-06,0.0398231684538,0.000345063612124,6.09054248248e-07,2.846054209e-13,2.56146040448e-09,0.000402289311912,8.88399220126e-07,0.00210316975078,0.132092799959,0.000155932373623,0.000143368539844,0.000218706182589,0.00981499543535,0.00770653643109,0.00138135481397,1.132286083e-05,1.0541069162e-06,2.31493337092e-05,2.80993393351e-06,0.00584941229857,3.18429288168e-08,3.84830869756e-12,4.76899812593e-11,6.26300520259e-35,1.13103344716e-35,1.02026208825e-09,0.0205216178702,1.9824675329e-09,2.08597415641e-10,1.74264938182e-13,1.30988182063e-26,5.56109076457e-40,2.08996578318e-34,9.02532619623e-20,2.9477478714e-18,3.04858971459e-34,1.1768686311e-33,4.92206809578e-22,3.16920051395e-15,6.44973983565e-46,7.66994585604e-24,3.5451715399e-09,1.75287084544e-11,1.89374717235e-45,2.1485607694e-36,5.84516107653e-12,3.42444928259e-12,4.4928590866e-29,6.27366185925e-20,3.28668140834e-26,1.06324816287e-46,1.63191291005e-14,4.74119971044e-21,4.49748145202e-14,4.18714309654e-14,1.04949978189e-13,2.40226151473e-15,1.37256296697e-09,8.1289811982e-21,1.05993777819e-13,1.43244247304e-12,2.28974167162e-12,1.21665692001e-16
